5.42841 0
5.42256 0.0041361
5.44739 0.0204662
5.4427 0.0158793
5.4489 0.0138605
5.44114 0.0135499
5.45415 0.0167345
5.44913 0.0153758
5.4506 0.0137372
5.46093 0.0157785
5.45546 0.0152642
5.45027 0.0148483
5.46365 0.0187881
5.45454 0.0195283
5.45802 0.0185338
5.45123 0.0185764
5.45185 0.0174938
5.45556 0.016912
5.46579 0.0188653
5.45951 0.0189387
5.45768 0.0181257
5.46481 0.0186526
5.46304 0.0179255
5.45805 0.01786
5.44949 0.0190845
5.44819 0.0183948
5.44995 0.0177975
5.45144 0.0172241
5.45188 0.0166359
5.45418 0.0162385
5.45945 0.0165497
5.46393 0.0166275
5.46745 0.0164912
5.46512 0.0161701
5.46728 0.0158528
5.46375 0.0158009
5.46246 0.0154264
5.46226 0.0150217
5.4617 0.0146472
5.46184 0.0142817
5.46013 0.0140356
5.46061 0.0137097
5.46107 0.0133987
5.46218 0.01314
5.45938 0.0131443
5.45834 0.0128995
5.45887 0.012636
5.46182 0.0127116
5.46042 0.0125285
5.46187 0.0123619
5.46268 0.012146
5.46495 0.0121228
5.46519 0.0118965
5.46538 0.0116776
5.46488 0.0114761
5.46675 0.0114223
5.46483 0.0113814
5.46586 0.0112317
5.46496 0.0110773
5.4681 0.0113282
5.46749 0.0111587
5.46714 0.0109841
5.46743 0.0108135
5.46954 0.0108489
5.46935 0.0106836
5.46861 0.0105478
5.46858 0.0103904
5.46718 0.0103323
5.46538 0.010337
5.46435 0.010241
5.46567 0.0101821
5.4663 0.01006
5.46472 0.0100461
5.46416 0.0099258
5.46322 0.00983804
5.46403 0.00974246
5.46401 0.00961597
5.46327 0.00952075
5.46414 0.00943947
5.46524 0.00938572
5.46429 0.00931778
5.4658 0.00932582
5.46488 0.00925863
5.46383 0.00920824
5.46437 0.00911602
5.46344 0.00905755
5.46298 0.0089651
5.46362 0.008886
5.46164 0.00900401
5.45972 0.00910683
5.46033 0.00902741
5.46158 0.00901514
5.46184 0.0089218
5.46259 0.00885845
5.46202 0.00878322
5.46241 0.00870021
5.46383 0.00872555
5.46275 0.00870228
5.46184 0.00866208
5.46124 0.00859602
